,arsno,bstopid,bstopnm,gpsx,gpsy,stoptype
6877,---,205770503,구산신주공아파트,128.8723972,35.25068009,일반
6878,---,205780101,초정,128.9728796407,35.243384327,일반
6879,---,205780103,대동면행정복지센터,128.9806602958,35.2422764974,일반
6880,---,205790101,원지마을,128.982619684773,35.24161566192,일반
6883,---,205800101,마산입구,128.98157,35.2383233333,일반
6885,---,205810201,운하교,128.983557626,35.2367330664,일반
6886,---,205820101,안막1구,128.986995584777,35.236625640187,일반
6887,---,205820102,목욕탕입구,128.9888836957,35.2369830114,일반
6888,---,205820103,대동농협,128.9908511757,35.2374319214,일반
6894,---,205840101,대동중학교,128.993391,35.237476,일반
6895,---,205850101,안막3구,128.9946116667,35.2368433333,일반
6896,---,205850102,대동보건소,128.9940066667,35.2338533333,일반
6900,---,205910101,연지공원,128.8676580661,35.2469904836,일반
6902,---,205940301,김해문화의전당,128.8701811,35.24459532,일반
6903,---,205940302,학생체육관,128.8679314,35.24469316,일반
6904,---,205960201,법원등기소입구,128.8660440483,35.2438310623,일반
6908,---,206000201,내동사거리,128.8641941811,35.2422523811,일반
6910,---,206050201,서김해새마을금고,128.861716,35.2403142,일반
6912,---,206120201,내외문화의집,128.858367,35.2377275,일반
6914,---,206130201,김해생명과학고,128.857032,35.2366767,일반
6916,---,206140201,외동축협,128.855199,35.233901,일반
6918,---,206190101,외동초등학교,128.8580543462,35.2329942483,일반
6920,---,206220101,한국2차아파트,128.8643969048,35.2322298386,일반
6922,---,206260201,무접마을,128.866868,35.229823,일반
6924,---,206270201,한국1차아파트,128.8673145041,35.2300170338,일반
6925,---,206290301,김해보건소,128.8696991,35.23077857,일반
6926,---,206300101,무접,128.8702258948,35.2292218246,일반
6928,---,206330101,동아그린아파트,128.8723961018,35.2264623596,일반
6929,---,206350201,동아그린앞,128.8731250227,35.2257074164,일반
6930,---,206380101,김해중부경찰서,128.8788498812,35.2258423533,일반
6932,---,206490301,동광초등학교,128.8867823,35.23428036,일반
6934,---,206560201,김해향교,128.8823189891,35.2386964325,일반
6937,---,206630101,한덕아파트,128.888962,35.2366541,일반
6939,---,206670101,활천고개,128.8904902727,35.2346353954,일반
6942,---,206690101,선거관리위원회,128.8938242139,35.2348485645,일반
6943,---,206690301,약수터,128.8962609,35.23709707,일반
6944,---,206690302,어방동원아파트,128.8996973,35.24032347,일반
6945,---,206690303,대우유토피아후문,128.900312,35.24218827,일반
6947,---,206730101,미소지움아파트,128.898998,35.2351323,일반
6949,---,206760101,SK브로드밴드,128.902294,35.2353241,일반
6951,---,206810201,자성공원,128.904569,35.238576,일반
6953,---,206850101,어방마을,128.9041764507,35.2417160558,일반
6958,---,206870201,대우유토피아,128.903797,35.2433267,일반
6959,---,206880101,인제대학교,128.904163,35.2447207,일반
6961,---,206930101,인제공원,128.904555,35.2481179,일반
6963,---,206970101,삼방동장애인복지관,128.9033664401,35.2513862851,일반
6964,---,206980101,영운초등학교,128.90528611,35.25193056,일반
6966,---,207020101,활천초등학교,128.9209229046,35.2321070099,일반
6968,---,207050101,못안마을,128.9207299961,35.2344219,일반
6970,---,207070201,안동육거리,128.9181016343,35.2361766774,일반
6972,---,207090101,한일여고,128.9167332149,35.2383899937,일반
6974,---,207100201,계내,128.915009,35.2409785,일반
6976,---,207120201,한샘베스트빌라,128.9134992644,35.2429181412,일반
6977,---,207160101,신어중학교,128.9123919208,35.2443958961,일반
6979,---,207170201,동성아파트,128.9118192975,35.2463897173,일반
6981,---,207200201,삼방시장,128.910865,35.248738,일반
6985,---,207410101,수가마을,128.867872758152,35.175100129455,일반
6987,---,207420201,용곡,128.8494816667,35.1767366667,일반
6988,---,207420202,태정,128.8478033333,35.1771433333,일반
6990,---,207430301,무계교,128.816391,35.197239,일반
6991,---,207450101,하봉마을,128.818107,35.194596,일반
6992,---,207460101,장유중학교,128.820825332751,35.190010708801,일반
6993,---,207460102,신문,128.821681,35.187544,일반
6994,---,207460201,범동포,128.818467,35.19431,일반
6997,---,207500101,응달,128.8351734634,35.1772496811,일반
6998,---,207500102,응달마을,128.837981482794,35.177344874942,일반
6999,---,207500103,장유모산마을,128.829397196667,35.175037046236,일반
7000,---,207500201,율하2지구입구,128.822592237771,35.173974143019,일반
7008,---,207590101,장유농협,128.815227,35.200175,일반
7009,---,207590303,내덕,128.8278833,35.20570633,일반
7010,---,207600201,장유우체국,128.813436,35.200343,일반
7014,---,207620201,장유온천,128.80725,35.1894,일반
7016,---,207700201,영천사거리,129.1084461,35.3071139,마을
7026,---,208180101,녹산동행정복지센터,128.884236,35.154688,일반
7027,---,208180103,녹산동주민센터,128.884280552918,35.154663199035,마을
7034,---,208270302,금화맨션삼거리,129.008147775151,35.104306687236,마을
7035,---,208270303,까치고개 87번종점,129.011415411109,35.104576576505,마을
7038,---,208780103,롯데캐슬211동,128.965097938744,35.057348455554,마을
7039,---,208780104,롯데캐슬215동,128.964557775217,35.056302811796,마을
7040,---,208780201,롯데캐슬201동,128.964445823801,35.059292080866,마을
7042,---,208800301,롯데캐슬상가,128.96274125261,35.056075387088,마을
7065,---,209470302,신호부영2차아파트,128.872874167759,35.086520039886,마을
7066,---,209470402,"부영아파트1,2단지",128.8749037,35.08729072,마을
7070,---,209500601,신호부영5차아파트,128.875636168385,35.0812142938,마을
7072,---,209520101,한신휴플러스,128.90055736188,35.079528425573,마을
7076,---,209620101,선경3차아파트312동,129.0843998,35.26215398,마을
7077,---,209650101,전원빌라,129.0889149,35.26555449,마을
7079,---,209670301,남산교회,129.0902652,35.26508059,마을
7081,---,209710302,동삼중앙어린이집,129.068345044493,35.079275633171,마을
7084,---,209810301,분포고등학교,129.1159925,35.13016832,마을
7085,---,209810302,LG메트로시티133동상가앞,129.1137011,35.13148636,마을
7086,---,209820101,용호만유람선터미널,129.1144771,35.13280399,일반
7094,---,209930102,부산신항,128.83498379384,35.078362245905,마을
7095,---,209930404,다목적터미널,128.834528160771,35.073926172934,마을
7100,---,209940205,센텀파크112동,129.12368777083,35.177347277726,마을
7102,---,210010201,언양식당,128.985093900161,35.071554302943,마을
7103,---,210010202,청도식당,128.986102386655,35.070979204392,마을
7105,---,210020201,구평농협,128.983790572687,35.072539059363,마을
7107,---,210030102,진해식당,128.986729006826,35.070266220112,마을
7111,---,210040202,천우슈퍼,128.987932110427,35.070014650728,마을
7114,---,210060301,수정5동노인정,129.046015833902,35.137192281829,마을
7115,---,210060302,수정동부교회,129.046852650491,35.137989006497,마을
7116,---,210070201,렉슬빌라,129.046333234343,35.136414714846,마을
7117,---,210070301,대화주택,129.039408440813,35.129585186797,마을
7118,---,210070302,덕암빌라,129.039219412929,35.130682365105,마을
7119,---,210070303,동구체육공원,129.039118606893,35.132478314058,마을
7120,---,210070304,동여자중학교,129.040556291962,35.132724456924,마을
7121,---,210070305,동여자중학교후문,129.040649912453,35.133606619503,마을
7122,---,210070306,동원빌라,129.040828684951,35.13448273591,마을
7123,---,210070307,부산종합사회복지관,129.040832223,35.128728365415,마을
7124,---,210070308,수성아파트,129.044435665859,35.136310786962,마을
7125,---,210070309,수정아파트16동,129.040726907078,35.128486980054,마을
7127,---,210080102,복천사,129.047678253212,35.082002971714,마을
7128,---,210080103,체육공원,129.047469454639,35.080424560364,마을
7147,---,210460101,세정상업고등학교,129.078527768543,35.173425378231,마을
7150,---,210480101,유림스토아,129.064247604479,35.179725080492,마을
7151,---,210480102,유림아파트113동,129.064502196317,35.18049363738,마을
7152,---,210480201,유림아파트112동,129.064345262993,35.179218237131,마을
7155,---,210500101,정수사,129.10290263288,35.180042864369,마을
7156,---,210510101,로얄아파트,129.102798840596,35.179417308589,마을
7164,---,210520301,망미고가도로,129.110560839985,35.174015528439,마을
7166,---,210540201,수영세무서,129.110401928355,35.143962254369,마을
7168,---,210560202,현대무지개아파트,129.005619011828,35.144739306731,마을
7169,---,210560203,현대무지개아파트관리사무소,129.005510223874,35.145077642666,마을
7170,---,210570201,남천1동 행정복지센터,129.11002871438,35.142610729563,마을
7175,---,210590202,모라1단지종점,128.998892656577,35.184745416699,마을
7176,---,210600101,캐슬스포츠센터,128.980545854587,35.182154169281,마을
7178,---,210630101,한수원인재개발원입구,129.303298772907,35.340795719035,마을
7181,---,210680301,대저농협앞,128.9551787,35.1802063,마을
7187,---,210920201,부산보건고등학교,129.041380376818,35.081466419743,마을
7190,---,210970201,성모신협,129.042659975371,35.085770872616,마을
7195,---,211110301,천리교,129.071289642461,35.083515112839,마을
7196,---,211120101,동삼주공아파트1단지,129.069505783241,35.082770575281,마을
7197,---,211120301,태종파크맨션,129.067530577533,35.082149875445,마을
7198,---,211130101,동삼슈퍼,129.067095255126,35.08001354894,마을
7200,---,211150103,대영약국,129.064665306669,35.093919093542,마을
7201,---,211150104,부영슈퍼,129.066115921258,35.090612545,마을
7207,---,211240101,외환은행,129.043651670828,35.090022733443,마을
7211,---,211480201,대평화장품,129.03424078006,35.091437292931,마을
7212,---,211500302,제일은행,129.038641822951,35.090584593066,마을
7213,---,211550101,남항초등학교,129.043198548346,35.083800790825,마을
7222,---,211790401,정관도새집,128.926932166667,35.167771666667,마을
7224,---,211800304,평강사리,128.94188465988,35.204327626415,마을
7226,---,211820301,강서등기소,128.97956999594,35.215441345045,마을
7232,---,211920401,사상도서관,128.989215111653,35.178417766102,마을
7233,---,211940401,모라화인아파트,128.993482417998,35.190313632622,마을
7235,---,211960201,모라벽산아파트,128.995117519748,35.190553403263,마을
7237,---,212020101,만덕동일아파트,129.027212922884,35.215518667217,마을
7242,---,212050101,서생농협,129.323303840769,35.348134989594,마을
7244,---,212070101,신리마을,129.319467687127,35.343382126861,마을
7245,---,212070102,원자력후문,129.318277751547,35.342550528667,마을
7246,---,212070103,해수탕,129.321269265253,35.346268539832,마을
7248,---,212080102,신리입구,129.308130088727,35.34396948549,마을
7252,---,212120101,센텀피오레1차,129.116018372147,35.192562213745,마을
7255,---,212140101,센텀리슈빌아파트,129.1168909083,35.190977662198,마을
7256,---,212140102,센텀E편한세상,129.117564847285,35.189799395968,마을
7257,---,212140103,송수초교,129.119360577496,35.190158386282,마을
7268,---,212500301,우리은행,129.0898486,35.22364523,마을
7269,---,212540101,부산대법학관,129.0790294,35.23626663,마을
7272,---,212550101,부산대미술관,129.0761631,35.23260649,마을
7273,---,212550102,부산대음악관,129.0762794,35.23325868,마을
7278,---,212590101,경인문구,129.096197419886,35.172635877633,마을
7283,---,212600202,우암자유3차아파트,129.0798579,35.12352157,마을
7289,---,212620107,대승아파트,129.0832275,35.12770961,마을
7295,---,212660201,마산,128.969607597087,35.24009177423,일반
7296,---,212660202,시례마을,128.959744727641,35.24905119773,일반
7297,---,212660203,시례,128.96137784255,35.245163409254,일반
7298,---,212660204,장시마을,128.962848654847,35.238676152995,일반
7299,---,212670201,수안,128.93680651067,35.229447757555,일반
7316,---,213000103,감전LH아파트,128.994149292192,35.156576371269,마을
7319,---,213000106,벽산신화아파트,128.996003039032,35.154527203183,마을
7323,---,213040104,수영주택,129.117389899685,35.177964843715,마을
7324,---,213050201,물만골역,129.085823425217,35.176992822707,마을
7325,---,213060101,동방물류센터,128.820183687899,35.085878197861,일반
7334,---,213220301,센텀SK뷰아파트115동,129.114221133099,35.202697171494,마을
7337,---,213280501,화인아파트102동,129.059631835378,35.17280067977,마을
7340,---,213300301,시영아파트정문,129.051997797412,35.092016642956,마을
7344,---,213320104,SK뷰아파트정문,129.1168576,35.1013391,마을
7347,---,213330102,오륙도,129.121858,35.10156255,일반
7350,---,213370201,서면자동차학원,129.072422770913,35.158366565527,마을
7352,---,213370301,감로사,129.069178595724,35.16223615224,마을
7356,---,213400102,입석,129.1147415,35.31006275,마을
7357,---,213400103,선돌,129.1158444,35.31685109,마을
